id,created_at,text
897342796943597568,2017-08-15 06:22:49,"‘Majin Boo (Unmastered, and deleting as soon as I get home to Aylmer)’ on #SoundCloud #np 
ULTRALIGHT BEAM THIS RN
https://t.co/rNbNOQ625R"
895055481047101440,2017-08-08 22:53:50,Fishing isn't as boring as I thought
892364663370821633,2017-08-01 12:41:29,"Me on campus, me off campus https://t.co/P8lCG8yX98"
892248472232927233,2017-08-01 04:59:47,@noname Shadow Man
890419705688621056,2017-07-27 03:52:55,"America, god bless you if it's good to ya 🤷🏿‍♂️"
889004761822789637,2017-07-23 06:10:26,@Pabsss85 @ballislife1313
885870685318373378,2017-07-14 14:36:44,@YungBackpack35 @DanielCaesar 🙃
885606197386031105,2017-07-13 21:05:45,Y'all robbed my tweet🤔 https://t.co/Mi17DjcnHX
885354333411221504,2017-07-13 04:24:56,Lonzo Balled out
883818872775639040,2017-07-08 22:43:34,"@DanielCaesar you're gonna be at blues fest, and a nigga is missing out bc of work out here in Vanc &lt;"
882995555751809025,2017-07-06 16:12:00,"@PokemonGoApp When I claim a gym/ pokestop on campus, everyone within the area gets to see my name AND think of how big my Richard is. https://t.co/N9S1DPnMnj"
882994533876682754,2017-07-06 16:07:56,"@PokemonGoApp Drove home after work 10pm, thought it was prime to claim the neighborhood gym. A cop was on patrol but luckily, he let me off w/ a warning"
879716245033033729,2017-06-27 15:01:11,@wallscouIdtaIk @elijahdaniel Have u heard Droptopwop? The Return of East Atlanta Santa? Everybody Looking?
879581110715285504,2017-06-27 06:04:13,Bruno Mars is me during lectures https://t.co/vgOo0M0Lud
879544917910933505,2017-06-27 03:40:24,@antwonruff I'm the real MVP
879544131181101060,2017-06-27 03:37:16,"@antwonruff Dunked on lbj, wade, etc"
878856623489298432,2017-06-25 06:05:22,@YungBackpack35 nesquik in your milk/ cereal will get you to the NBA
872684998976864256,2017-06-08 05:21:32,Anyone at #ubc use the outside basketball court here? I have no ball but want to... ball
872458450650791938,2017-06-07 14:21:18,When Dj Khaled introduced Asahd to an asad.
866296780542984192,2017-05-21 14:17:02,"https://t.co/Z3lf7jc5PM

Lil Wayne's verse in La La will forever be one of the greatest rap verses of all time.  https://t.co/Z3lf7jc5PM"
865666250592079872,2017-05-19 20:31:32,👀👀 https://t.co/yOXrRL3XNB
863134797970849792,2017-05-12 20:52:26,@MettaWorldPeace Please come to my building and pick me up for a game man
855846867116187648,2017-04-22 18:12:48,"Jidenna's album ""The Chief"" was heavily slept on

Is this really the same Classic Mans?"
854829959227072512,2017-04-19 22:51:58,"Passionately defying conventions, and basically everything the professors say"
853458074346156032,2017-04-16 04:00:36,LIT.
853457490549383169,2017-04-16 03:58:16,Patiently waiting for a fictional album to drop
852809086768775168,2017-04-14 09:01:45,@lizlemming @drewnjue is the epitome of Mahershala Ali's better days
852742063972012036,2017-04-14 04:35:25,"Kendrick Lamar, as I say so 35 mins late... #ExamSeason"
851623670527250432,2017-04-11 02:31:20,JORJA SMITH ##########
851623508421599232,2017-04-11 02:30:41,@antwonruff Deadass saying her name out loud as I got cheesed too
851623322345517056,2017-04-11 02:29:57,"@antwonruff Shit I didn't notice my double typos, apologies lmao"
851622930823999493,2017-04-11 02:28:23,@antwonruff My iTunes BEEN calling her Jorga Smith 🤔
851621645349507073,2017-04-11 02:23:17,Sing me to sleep 😍🙏🏿
851621585777766400,2017-04-11 02:23:03,Kwamie Liv
851621528202555393,2017-04-11 02:22:49,Solange
851621495910617089,2017-04-11 02:22:41,Hiatus Kaiyote
851621453397143552,2017-04-11 02:22:31,H.E.R.
851621401060573184,2017-04-11 02:22:19,FKA TWIGS
851621353593688065,2017-04-11 02:22:07,ABRA
851011885348651008,2017-04-09 10:00:19,What a time to be alive
850737352242864128,2017-04-08 15:49:25,I'm supporting #ThePrez4ROY!! Find out why you should support Malcolm Brogdon too at https://t.co/K23r2xrVvI https://t.co/HClW50hJ2U
850735650009739265,2017-04-08 15:42:39,@realDonaldTrump #Falcon https://t.co/5rz9TdTpKi
850165249949003779,2017-04-07 01:56:05,"More people are about to die, and we're about to get a sub-par speech for this @POTUS 

Elaborate on this decision please..."
846080204858671104,2017-03-26 19:23:34,The reply section &gt;&gt; https://t.co/4t1MbGiD4U
844591363287060481,2017-03-22 16:47:27,@AananR try studying for finals howboudah?
843316676875730945,2017-03-19 04:22:18,"Aunt's Kid Busted my Sony Headphones, but the sound quality still sounds amazing.
IT LOOKS LIKE TRASH THO  #MoreLife"
843253449240252417,2017-03-19 00:11:03,@_emantheboy hope you're balling out this weekend bro
843253353731837953,2017-03-19 00:10:41,@supermarial03 🙏🏿show em cuz
842481810219171840,2017-03-16 21:04:50,@lilehh4 L
842448927286779906,2017-03-16 18:54:10,GG #GoHoos
842445036361007104,2017-03-16 18:38:43,"@supermarial03 BEEN EATING, STAY WOKE #uVa"
841664630061727744,2017-03-14 14:57:39,"@laurenhoganxo @UVAMensHoops @supermarial03 that's the spirit, mad proud! https://t.co/n2Yk1o7kJu"
840239365695668225,2017-03-10 16:34:10,"Highkey met Magic Man today by the McDonalds on Bank St.
#giantDouche"
840239206827982848,2017-03-10 16:33:32,"SALTY AF, damnnnnnn"
839593071775985664,2017-03-08 21:46:01,@YungBackpack35 bare immigrants are going crazy at school rn
839530059304173568,2017-03-08 17:35:38,"the scene that hit home the most was the ending for Get Out; the true definition of ""0 to 100 real quick"""
839528674323988486,2017-03-08 17:30:08,@AananR https://t.co/ywn1lv7wmf
838731753888043008,2017-03-06 12:43:27,Système Outaouais... STO &lt; DÉCHET
835103822406160384,2017-02-24 12:27:21,@1future which list u #1 #2 on? Albums are both fire
835102932911665152,2017-02-24 12:23:49,Future back at it again
834612897259126785,2017-02-23 03:56:35,Future is basically a GM in his new album #suspension all over the album
834113427819884545,2017-02-21 18:51:52,"Daniel Caesar at Bluesfest is a blessing fam, take it in y'all"
834057488077037568,2017-02-21 15:09:35,Is globalization really a good thing?
833471147337453568,2017-02-20 00:19:41,"Water by A Boogie &amp; Kodak Black, very nice"
832354690855735300,2017-02-16 22:23:17,Demarcus Cousins did #hurtbae so wrong...
830427793544605696,2017-02-11 14:46:29,Patiently waiting still https://t.co/73ABSJMpWN
830425826860625921,2017-02-11 14:38:40,@britneyscheetos  mans on that sharingan transplant flow
829110521525846020,2017-02-07 23:32:07,I feel like @ballislife1313 https://t.co/RUDhj938aA
828370511952482305,2017-02-05 22:31:35,@WSHHVlDS @AananR
828035662368628738,2017-02-05 00:21:00,"Oh Why,
Balam Acab"
827345567885967362,2017-02-03 02:38:49,"Preparing to send the biggest L of my life, wrapped in gold for these TA's"
827345471551242240,2017-02-03 02:38:26,I wish I cared more about this lab lol
826293593350557702,2017-01-31 04:58:39,SITE IS MY SANCTUARY
824465281846312960,2017-01-26 03:53:35,I had way too much to say back in CEGEP/ highschool through my SoundCloud
824464754769006592,2017-01-26 03:51:30,"tbt to spoken word:
‘A Letter To Mrs. Interpretation (the narcissistic boyfriend)’ on #SoundCloud #np https://t.co/sVfpTuxz4O"
824441642967035908,2017-01-26 02:19:39,@NBA James Harden better
823347015165865988,2017-01-23 01:50:00,"Facebook called to tell me my privacy was invaded

So I answered accordingly"
823340695616364544,2017-01-23 01:24:53,Too jokes https://t.co/sugAh6IBZK
822910871219372036,2017-01-21 20:56:55,HOW OLD ARE WE THEN? https://t.co/p29UaXCUqI
822646999623356417,2017-01-21 03:28:23,Meanwhile on my tl... https://t.co/mixWCjzjxK
822596350453891072,2017-01-21 00:07:07,A riot is a riot is a riot... Those aren't protestors my dude!
822596263770279938,2017-01-21 00:06:47,"this goes on for BLM, the presidential protests atm, etc etc"
822596104130875392,2017-01-21 00:06:08,"nah b, the riot is made by cowards using the protesting veil as a disguise to break and take from the public..."
822595786168995841,2017-01-21 00:04:53,"sports riots are cool, civil rights riots are NOT"
822419962002370560,2017-01-20 12:26:13,"Not sure if I'm wearing clothes, or history"
822301688514093057,2017-01-20 04:36:14,"I'm kidding, but feel free to critique @carlyraejepsen :)"
822301557664444416,2017-01-20 04:35:43,"@carlyraejepsen NOTICE ME, I CANT TAKE ANOTHER ONE OF THESE SEMESTER FAM"
822299502245801984,2017-01-20 04:27:33,"I need to talk to u @carlyraejepsen
I made your good song better, a while ago
&amp; never got recognition on soundcloud
https://t.co/OXKFMxAjCk"
822098004379365376,2017-01-19 15:06:52,GOAT https://t.co/sJaHB59Ql7
821957739861655552,2017-01-19 05:49:31,"@drewnjue I actually took it in when I got home, that line was  🔥🔥🔥🔥🔥 fam!"
821938936855535617,2017-01-19 04:34:48,@iRiLians @antwonruff https://t.co/GSXs2bp0AB
821937614458654721,2017-01-19 04:29:32,@iRiLians @antwonruff chill with the sauce Ian
821782583415554048,2017-01-18 18:13:30,🙃 https://t.co/snlvk5vaGX
820319740493238274,2017-01-14 17:20:41,Nobody knows how to read online
820302701795934208,2017-01-14 16:12:59,"@antwonruff @_nguyenvi mine are too, in that sense"
820090775224668160,2017-01-14 02:10:52,JOEL EMBIID IS A REAL ONE https://t.co/Kdg8NiuJTF
819717613395832832,2017-01-13 01:28:03,Ah nice https://t.co/gqzXDMk63t
818876355320414208,2017-01-10 17:45:11,X-Ray in sight
818312878709207040,2017-01-09 04:26:08,"I can't feel my face, damn this weather AND the STO bus system #Aylmer #Gatineau"
817849713059885057,2017-01-07 21:45:41,@TeamLou23 @minashoots @ballislife1313
816703623036043264,2017-01-04 17:51:32,Deactivating Facebook till it's made mandatory by the government ✌🏿
816426894056980480,2017-01-03 23:31:54,"I live off a diet ""Michael Phelps diet"""
816344908164464640,2017-01-03 18:06:07,@WakaFlocka  maybe the mans ain't eat in a minute
815030635387584512,2016-12-31 03:03:40,"Not sure if I'm anxious for school, or Minto/ Montpetit to open again #uOttawa"
814899083697594369,2016-12-30 18:20:56,"Exercise your rights

don't gift wrap them for your government to handle"
814898748262387712,2016-12-30 18:19:36,"I'm not a poli sci major, I only know the surface to this stuff"
814897823116312576,2016-12-30 18:15:55,"That's just fishy, man"
814897732729110528,2016-12-30 18:15:34,"Depending on the government in play, the political correctness we believe in gets tailored by what they choose to accept or neglect for us"
814897568371056640,2016-12-30 18:14:55,"It's ""politically"" driven

Not ""humanity"" based"
814897233963483136,2016-12-30 18:13:35,"In a sense, the term ""political correctness"" seems to be in the favor of the people

But let's be real for a second first"
814896224088326149,2016-12-30 18:09:34,Even the president elect...
814896116269518848,2016-12-30 18:09:08,"This goes for things as taboo as racism, sexism, gender equality, religion, etc"
814895983863693312,2016-12-30 18:08:37,"I won't physically hurt you, and won't stand by as you get attacked, for saying what you believe in"
814895815894384641,2016-12-30 18:07:57,"So I say, speak your mind, as I will mine

And we'll come down to a conclusion through critical reasoning"
814895555344220160,2016-12-30 18:06:55,"Even if it offends you, as soon as that power of speech is taken from you

Your ""freedom"" becomes tailored"
814895322455560192,2016-12-30 18:05:59,"Speech is speech and won't physically harm you

Don't let an upper power determine what is and isn't allowed to be spoken"
814894931500302336,2016-12-30 18:04:26,"Took me a while to realize that ""Free Speech"" isn't

But now that i know this, I'll respect your opinion, regardless what I think of it..."
813394578946555904,2016-12-26 14:42:34,"@antwonruff I'm kinda hurt, but the pain was necessary"
809769530411126784,2016-12-16 14:37:55,Never forget https://t.co/PWYOLsUZGP
807435999034937344,2016-12-10 04:05:18,"Yet another happy birthday to my lil brother, wishing you blessings on blessings on blessings @bossmann31"
803231619985403910,2016-11-28 13:38:36,@Tariq_NPH @NPACanada @antwonruff
802551214160355328,2016-11-26 16:34:54,@laurenhoganxo I forgot to mention that the new series of dragon ball is gonna be our new show to watch together
802205463282589702,2016-11-25 17:41:01,"@hyousefi6 @lilehh4 @GeeGeesRec you're actually right,
I made it a 5pt play instead"
802016859365212160,2016-11-25 05:11:34,#Starboy better not be played in shuffle @laurenhoganxo
799486770844930048,2016-11-18 05:37:54,@6ixbible @laurenhoganxo
799475167399473152,2016-11-18 04:51:48,"I'm just kidding folks, is never lay a hand on my woman @laurenhoganxo"
799475062869004288,2016-11-18 04:51:23,@laurenhoganxo @FriendlyAssh0le lowkey exposing our abusive relationship here 👀👀
799353788201103360,2016-11-17 20:49:29,"@UberEATS having a bit of a coupons issue on my first uber eats order... it processed by my code didnt work, any help?"
799012273876570113,2016-11-16 22:12:25,"@DaveEast is the next wave of true hiphop, BELIEVE THAT"
796848664866131968,2016-11-10 22:55:01,Coming to America https://t.co/hFX7O2N8na
796338802373652481,2016-11-09 13:09:00,"Last night America took an L, but tonight will they bounce back? #ElectionNight @BigSean"
795321176176332805,2016-11-06 17:45:19,@AananR ur so nice Fam
793480184859009024,2016-11-01 15:49:52,"@tinasheillusion Yeah, I got my codes etc"
793462267077595136,2016-11-01 14:38:40,So I bought the shirt for The Weeknd presale code... now I'm thinking 'I afford the tickets' lol
792037170307600384,2016-10-28 16:15:51,"@antwonruff @HYPEBEAST might be a bit hurt because the 5 ft assassin is late, but we'll see"
792037043979292673,2016-10-28 16:15:21,@antwonruff @HYPEBEAST yeahhh man I heard
788566562441728000,2016-10-19 02:24:54,@laurenhoganxo @BroHumors @bossmann31 still waiting for lil mans' hoops mix 🏀
785529056129200128,2016-10-10 17:14:56,"""me no conversate with the fake"" -@realDonaldTrump 
""... THAT PART"" - America
#debate"
784851043045806080,2016-10-08 20:20:45,A Seat at the Table = my study music
783060109312290817,2016-10-03 21:44:13,@alisonmah @laurenhoganxo the pets of Ottawa you'll never see
781671216184778756,2016-09-30 01:45:15,"@Jidenna, Leader of the Thundercats #lookalike https://t.co/EkDxzIatwg"
780075190877315072,2016-09-25 16:03:13,@laurenhoganxo your dp** ;)
780061378514149377,2016-09-25 15:08:20,@laurenhoganxo always slaying the do 😍😁
776587898032418816,2016-09-16 01:05:57,Once I get to that...
776587445177618436,2016-09-16 01:04:09,"Lowkey kinda bored of listening to Franks Album

But

Super interested to read the lyrics he wrote for each song...

#weirdVibes"
774073778875748352,2016-09-09 02:35:45,@SpotteduOttawa @AananR
773733497617907712,2016-09-08 04:03:35,Thank God for @laurenhoganxo hour
768142227700912128,2016-08-23 17:45:53,@kanyewest @AananR this is what you're tryna roadie for?
764265415354753024,2016-08-13 01:00:49,@chronologicaI @PrettyyNicky @laurenhoganxo
762948943177187328,2016-08-09 09:49:37,@laurenhoganxo take me back to the weekend tho
762696172284809216,2016-08-08 17:05:12,@laurenhoganxo *again*
761389927774900224,2016-08-05 02:34:39,"@laurenhoganxo baby's coming thru, rounds are to be deserved"
761389812305633281,2016-08-05 02:34:11,👀👀👀👀 https://t.co/EQ4vvWHfOy
760476566736539648,2016-08-02 14:05:17,@WPGC 😏 @laurenhoganxo
758044747743236096,2016-07-26 21:02:06,@supermarial03 another BIG*** one haha
758042789821214721,2016-07-26 20:54:19,"Another be one for @supermarial03, have a good one bro #HappyBirthday"
756858764767162368,2016-07-23 14:29:25,Pikachu @ the via rail station #Ottawa #PokemonGO
756858707175178240,2016-07-23 14:29:12,@ManOnFire19 https://t.co/l45U1bhBu5
756191163166498817,2016-07-21 18:16:37,"@Aboymeetsworld I've lost BARE Pokemon fam after reaching lv. 16, but I'm back at it 😪"
755945837323104256,2016-07-21 02:01:47,"done with pokemon go, I forgot the username and password i created to play it in the first place."
755836385345540096,2016-07-20 18:46:51,@laurenhoganxo @vinnycrack tryna fight me fam?
755783416302493696,2016-07-20 15:16:22,@laurenhoganxo @vinnycrack didn't you start playing Pokemon like yesterday? ;)
755455333045239808,2016-07-19 17:32:41,"@TalibKweli the nighttime when the ghetto come alive &amp; the artificial die like Yellow No.5

How do you create such lyrics?"
755453118234652673,2016-07-19 17:23:53,@SportsCenter @aardodson @bossmann31 @supermarial03
754827309421592577,2016-07-17 23:57:09,What Ottawa was expecting for #Bluesfest2016  @1future 🤔🤔 https://t.co/4BJcdkc7T6
754825029381197824,2016-07-17 23:48:05,@WORLDSTARC0MEDY @antwonruff
754482737164222465,2016-07-17 01:07:56,But hey! My pass was only $40 so #Gg #Bluesfest
754401182752333824,2016-07-16 19:43:52,Idk if I'd even be mad...
754400978078691328,2016-07-16 19:43:03,Watch @1future sauce us a @MeekMill appearance and play jump out the face instead of jumpman #Bluesfest #Ottawa
753964966303109120,2016-07-15 14:50:30,My girl @laurenhoganxo is such a babe
753711232935403528,2016-07-14 22:02:15,"@antwonruff literally bite sized, like wtf lol"
751154138998800385,2016-07-07 20:41:17,"@HookHelena @erick3294 @anne19brown 

7/11"
750116688805367808,2016-07-04 23:58:49,"Mixed thoughts, I'll never really understand how to pen it or explain to y'all"
750116563144105984,2016-07-04 23:58:19,Acknowledge those born and brought up in worse conditions
750116454658375680,2016-07-04 23:57:53,"Acknowledge your life for the good you've earned, been given, and were supplied with at birth"
750116252765548544,2016-07-04 23:57:05,"God blessed my good fortune, to the point my misfortunes are blessings of their own"
750115739072421888,2016-07-04 23:55:03,"Poverty isn't over, violence isn't over, pain, suffering, loneliness, isn't over in this world"
750115543391277056,2016-07-04 23:54:16,Count your blessings every now and then people
750115435786403840,2016-07-04 23:53:51,"So I give thanks, and keep level headed"
750115382636244992,2016-07-04 23:53:38,"Someone else out there could only wish for this life, as I might find myself wishing similarly as well"
750115200167243776,2016-07-04 23:52:54,"So whenever I find myself caught feeling ""sad"", I remember"
750115066222112768,2016-07-04 23:52:22,It also reminds me that my life isn't as hard as my brothers
750114943274483712,2016-07-04 23:51:53,"The saying of ""playing your cards right"" can only do so much, and seeing some cards that people are dealt with disgusts me man"
750114742652530689,2016-07-04 23:51:05,It also helps me praise the fact that I'm not as unfortunate as other people in this world
750114495293493248,2016-07-04 23:50:06,It frustrates me to levels like no other to see the effect of imbalance in this world given straight from birth
747257678066442242,2016-06-27 02:38:08,"I was Lowkey looking to extract Skull Face, not put him through that madness #MGSv"
747050058772688897,2016-06-26 12:53:08,@laurenhoganxo leave and reach the tru city
746503212471980032,2016-06-25 00:40:09,"@laurenhoganxo METAL GEAR SOLID IS MAH HAPPY PLACE, FAMM"
746189394692890624,2016-06-24 03:53:09,Bought day 1... And I just got here #MGSV #uniProblems https://t.co/Tn1crdt5gi
746189116845359104,2016-06-24 03:52:03,Metal Gear Solid V is my happy place fam
745797951067426816,2016-06-23 01:57:42,#GreatGiving
745429163046109185,2016-06-22 01:32:16,@laurenhoganxo @chancetherapper let's get it
744276944313815041,2016-06-18 21:13:46,"@antwonruff I'm giving son a lesson rn, dw fam"
744275915790778370,2016-06-18 21:09:40,@antwonruff he 17 tho haha
744275737092456448,2016-06-18 21:08:58,@antwonruff my coworker doesn't know Gwen Stefani dawg
744259734291652608,2016-06-18 20:05:22,Gwen Stefani &gt; Iggy
744259443748020224,2016-06-18 20:04:13,"If I could escape, and recreate a place as my own worldddddddd"
743642686041776133,2016-06-17 03:13:27,"The BFG ""Big F****** Giant""

In theaters soon'"
743414059077369856,2016-06-16 12:04:58,@iRiLians @antwonruff she ain't shit Ian
743053229504778240,2016-06-15 12:11:09,"First the Gorilla, now Alligators?
Trump better keep animals and reptiles out too!

#MakeAmericaGreatAgain #VoteTrump2016 #protectmykids"
740627684112408576,2016-06-08 19:32:54,@KanyeDoingStuff @laurenhoganxo
740627428448538625,2016-06-08 19:31:53,"@KanyeDoingStuff ""I don't wanna say nothing wrong, but if you wrong... *then imma say something*"""
740627025795416064,2016-06-08 19:30:17,@KanyeDoingStuff @AananR
740626981772005376,2016-06-08 19:30:07,@KanyeDoingStuff @AananR
740187757277007873,2016-06-07 14:24:48,@antwonruff all praises from the most High!
740187535742242817,2016-06-07 14:23:55,@TheE_Manual @kevinlove
740008571853623296,2016-06-07 02:32:46,WHY IS KEVIN LOVE WORKING OUT INSTEAD OF PREPARING FOR GAME 3? #CavsVsWarriors #NBAFinals https://t.co/1r0J62oCLW
739541693700165632,2016-06-05 19:37:34,@Vautz17 @laurenhoganxo wassuhhh
737487842906083328,2016-05-31 03:36:18,Time to rob memes on the OKC vs GSW game...
737484867525443584,2016-05-31 03:24:28,"@ericsports take in how he's was fighting for them to come back, eventually gave up for a second"
732043381254262784,2016-05-16 03:01:57,@laurenhoganxo x100 https://t.co/ZI6spfA52v
731964598388199424,2016-05-15 21:48:54,@Drake cut off his playoff beard to recognize the Raptors vs Cavaliers Series #Sneaky
731964328807665668,2016-05-15 21:47:49,It all makes sense now @Drake @Klow7 @DeMar_DeRozan
731783016255770624,2016-05-15 09:47:21,"@Drake @Klow7 @DeMar_DeRozan 

With faith in Jesus, we can beat the dark forces fam #TakeGame7"
731782760113840128,2016-05-15 09:46:20,"Is it preluding to the Toronto Raptors losing a ""heartbreaking"" #Game7... 
@Drake 
#IlluminatiConfirmed ✌🏿️"
731782679566385152,2016-05-15 09:46:01,Drake shaved his beard... What if it's a #PlayoffBeard?
729828188944273409,2016-05-10 00:19:34,"If you leave online matchmaking ""on""... while trying to play the Street Fighter V's stories... You're gonna have a bad time."
726031957965049856,2016-04-29 12:54:42,"If @theweeknd sang ""Keep Your Friends Close"" as @Drake's intro...

Like @kanyewest did ""Ultra Light Beams"" with @chancetherapper"
722530355086024706,2016-04-19 21:00:35,@TheNotoriousMMA https://t.co/lmm8qcrQ6K
720477441391783936,2016-04-14 05:03:02,bye Kobe-sensei
720427092064604160,2016-04-14 01:42:58,@JimWatsonOttawa @DianeDeans Thank you for your leadership in embracing ridesharing and modernizing Ottawa's transportation laws. #OTTcity
717200131435532288,2016-04-05 04:00:10,@antwonruff the killing joke*** hahahahaha
717196602184630273,2016-04-05 03:46:09,@antwonruff you're the one who knows Batman comics
717052193245904896,2016-04-04 18:12:19,still waiting on @antwonruff's opinion on this summer's upcoming Batman comic remake...
715397227535962112,2016-03-31 04:36:05,now look at him
715397161240764417,2016-03-31 04:35:49,Drake robbed the 6ix from Shawn Desman
714247511775555585,2016-03-28 00:27:31,#ShouldvePlayedShayok #uVa #Syracuse #MarchMadness
714245305957552130,2016-03-28 00:18:45,"what a game, respect to their hustle."
713535860520583168,2016-03-26 01:19:40,another one #uVa
712686291440246784,2016-03-23 17:03:47,"Gone too young, rest in peace to a gigantic influence to my flavour of good music #PhifeDawg"
712686108321177600,2016-03-23 17:03:03,@antwonruff I just found out... and I'm devastated bro.
711359113377259520,2016-03-20 01:10:03,#UVA #GoHOOS
